date,state,crop_name,price_usd_per_lb
2022-07-01,FL,Soybean,0.119
2022-08-01,FL,Soybean,0.119
2022-09-01,FL,Soybean,0.118
2022-10-01,FL,Soybean,0.118
2022-11-01,FL,Soybean,0.112
2022-12-01,FL,Soybean,0.117
2023-01-01,FL,Soybean,0.114
2023-02-01,FL,Soybean,0.118
2023-03-01,FL,Soybean,0.116
2023-04-01,FL,Soybean,0.114
2023-05-01,FL,Soybean,0.118
2023-06-01,FL,Soybean,0.121
2023-07-01,FL,Soybean,0.122
2023-08-01,FL,Soybean,0.125
2023-09-01,FL,Soybean,0.124
2023-10-01,FL,Soybean,0.124
2023-11-01,FL,Soybean,0.121
2023-12-01,FL,Soybean,0.125
2024-01-01,FL,Soybean,0.122
2024-02-01,FL,Soybean,0.127
2024-03-01,FL,Soybean,0.126
2024-04-01,FL,Soybean,0.126
2024-05-01,FL,Soybean,0.129
2024-06-01,FL,Soybean,0.129
2024-07-01,FL,Soybean,0.128
2024-08-01,FL,Soybean,0.128
2024-09-01,FL,Soybean,0.131
2024-10-01,FL,Soybean,0.129
2024-11-01,FL,Soybean,0.128
2024-12-01,FL,Soybean,0.128
2025-01-01,FL,Soybean,0.132
2025-02-01,FL,Soybean,0.131
2025-03-01,FL,Soybean,0.138
2025-04-01,FL,Soybean,0.138
2025-05-01,FL,Soybean,0.137
2025-06-01,FL,Soybean,0.136
2025-07-01,FL,Soybean,0.131
2025-08-01,FL,Soybean,0.127
2025-09-01,FL,Soybean,0.125
2020-10-01,FL,Sorghum,0.072
2020-11-01,FL,Sorghum,0.072
2020-12-01,FL,Sorghum,0.071
2021-01-01,FL,Sorghum,0.074
2021-02-01,FL,Sorghum,0.077
2021-03-01,FL,Sorghum,0.08
2021-04-01,FL,Sorghum,0.078
2021-05-01,FL,Sorghum,0.077
2021-06-01,FL,Sorghum,0.081
2021-07-01,FL,Sorghum,0.082
2021-08-01,FL,Sorghum,0.081
2021-09-01,FL,Sorghum,0.083
2021-10-01,FL,Sorghum,0.085
2021-11-01,FL,Sorghum,0.084
2021-12-01,FL,Sorghum,0.084
2022-01-01,FL,Sorghum,0.087
2022-02-01,FL,Sorghum,0.084
2022-03-01,FL,Sorghum,0.084
2022-04-01,FL,Sorghum,0.081
2022-05-01,FL,Sorghum,0.079
2022-06-01,FL,Sorghum,0.077
2022-07-01,FL,Sorghum,0.078
2022-08-01,FL,Sorghum,0.078
2022-09-01,FL,Sorghum,0.076
2022-10-01,FL,Sorghum,0.076
2022-11-01,FL,Sorghum,0.074
2022-12-01,FL,Sorghum,0.075
2023-01-01,FL,Sorghum,0.077
2023-02-01,FL,Sorghum,0.077
2023-03-01,FL,Sorghum,0.076
2023-04-01,FL,Sorghum,0.077
2023-05-01,FL,Sorghum,0.073
2023-06-01,FL,Sorghum,0.074
2023-07-01,FL,Sorghum,0.081
2023-08-01,FL,Sorghum,0.08
2023-09-01,FL,Sorghum,0.08
2023-10-01,FL,Sorghum,0.082
2023-11-01,FL,Sorghum,0.086
2023-12-01,FL,Sorghum,0.088
2024-01-01,FL,Sorghum,0.083
2024-02-01,FL,Sorghum,0.084
2024-03-01,FL,Sorghum,0.091
2024-04-01,FL,Sorghum,0.092
2024-05-01,FL,Sorghum,0.089
2024-06-01,FL,Sorghum,0.09
2024-07-01,FL,Sorghum,0.086
2024-08-01,FL,Sorghum,0.09
2024-09-01,FL,Sorghum,0.087
2024-10-01,FL,Sorghum,0.087
2024-11-01,FL,Sorghum,0.085
2024-12-01,FL,Sorghum,0.084
2025-01-01,FL,Sorghum,0.087
2025-02-01,FL,Sorghum,0.088
2025-03-01,FL,Sorghum,0.086
2025-04-01,FL,Sorghum,0.083
2025-05-01,FL,Sorghum,0.078
2025-06-01,FL,Sorghum,0.076
2025-07-01,FL,Sorghum,0.076
2025-08-01,FL,Sorghum,0.078
2025-09-01,FL,Sorghum,0.077
2020-10-01,FL,Sunflower,0.335
2020-11-01,FL,Sunflower,0.328
2020-12-01,FL,Sunflower,0.326
2021-01-01,FL,Sunflower,0.315
2021-02-01,FL,Sunflower,0.324
2021-03-01,FL,Sunflower,0.345
2021-04-01,FL,Sunflower,0.327
2021-05-01,FL,Sunflower,0.323
2021-06-01,FL,Sunflower,0.335
2021-07-01,FL,Sunflower,0.321
2021-08-01,FL,Sunflower,0.326
2021-09-01,FL,Sunflower,0.338
2021-10-01,FL,Sunflower,0.339
2021-11-01,FL,Sunflower,0.345
2021-12-01,FL,Sunflower,0.363
2022-01-01,FL,Sunflower,0.384
2022-02-01,FL,Sunflower,0.383
2022-03-01,FL,Sunflower,0.377
2022-04-01,FL,Sunflower,0.367
2022-05-01,FL,Sunflower,0.378
2022-06-01,FL,Sunflower,0.362
2022-07-01,FL,Sunflower,0.359
2022-08-01,FL,Sunflower,0.36
2022-09-01,FL,Sunflower,0.355
2022-10-01,FL,Sunflower,0.358
2022-11-01,FL,Sunflower,0.385
2022-12-01,FL,Sunflower,0.384
2023-01-01,FL,Sunflower,0.379
2023-02-01,FL,Sunflower,0.391
2023-03-01,FL,Sunflower,0.393
2023-04-01,FL,Sunflower,0.41
2023-05-01,FL,Sunflower,0.412
2023-06-01,FL,Sunflower,0.409
2023-07-01,FL,Sunflower,0.387
2023-08-01,FL,Sunflower,0.369
2023-09-01,FL,Sunflower,0.348
2023-10-01,FL,Sunflower,0.352
2023-11-01,FL,Sunflower,0.338
2023-12-01,FL,Sunflower,0.351
2024-01-01,FL,Sunflower,0.351
2024-02-01,FL,Sunflower,0.348
2024-03-01,FL,Sunflower,0.34
2024-04-01,FL,Sunflower,0.346
2024-05-01,FL,Sunflower,0.338
2024-06-01,FL,Sunflower,0.328
2024-07-01,FL,Sunflower,0.339
2024-08-01,FL,Sunflower,0.343
2024-09-01,FL,Sunflower,0.34
2024-10-01,FL,Sunflower,0.347
2024-11-01,FL,Sunflower,0.347
2024-12-01,FL,Sunflower,0.351
2025-01-01,FL,Sunflower,0.342
2025-02-01,FL,Sunflower,0.364
2025-03-01,FL,Sunflower,0.357
2025-04-01,FL,Sunflower,0.374
2025-05-01,FL,Sunflower,0.372
2025-06-01,FL,Sunflower,0.381
2025-07-01,FL,Sunflower,0.389
2025-08-01,FL,Sunflower,0.403
2025-09-01,FL,Sunflower,0.393
2020-10-01,FL,Lettuce,0.619
2020-11-01,FL,Lettuce,0.654
2020-12-01,FL,Lettuce,0.649
2021-01-01,FL,Lettuce,0.649
2021-02-01,FL,Lettuce,0.639
2021-03-01,FL,Lettuce,0.632
2021-04-01,FL,Lettuce,0.665
2021-05-01,FL,Lettuce,0.645
2021-06-01,FL,Lettuce,0.627
2021-07-01,FL,Lettuce,0.657
2021-08-01,FL,Lettuce,0.669
2021-09-01,FL,Lettuce,0.712
2021-10-01,FL,Lettuce,0.702
2021-11-01,FL,Lettuce,0.705
2021-12-01,FL,Lettuce,0.691
2022-01-01,FL,Lettuce,0.694
2022-02-01,FL,Lettuce,0.657
2022-03-01,FL,Lettuce,0.67
2022-04-01,FL,Lettuce,0.677
2022-05-01,FL,Lettuce,0.676
2022-06-01,FL,Lettuce,0.668
2022-07-01,FL,Lettuce,0.65
2022-08-01,FL,Lettuce,0.664
2022-09-01,FL,Lettuce,0.641
2022-10-01,FL,Lettuce,0.651
2022-11-01,FL,Lettuce,0.691
2022-12-01,FL,Lettuce,0.722
2023-01-01,FL,Lettuce,0.689
2023-02-01,FL,Lettuce,0.678
2023-03-01,FL,Lettuce,0.687
2023-04-01,FL,Lettuce,0.685
2023-05-01,FL,Lettuce,0.657
2023-06-01,FL,Lettuce,0.664
2023-07-01,FL,Lettuce,0.664
2023-08-01,FL,Lettuce,0.702
2023-09-01,FL,Lettuce,0.697
2023-10-01,FL,Lettuce,0.721
2023-11-01,FL,Lettuce,0.694
2023-12-01,FL,Lettuce,0.672
2024-01-01,FL,Lettuce,0.687
2024-02-01,FL,Lettuce,0.709
2024-03-01,FL,Lettuce,0.689
2024-04-01,FL,Lettuce,0.689
2024-05-01,FL,Lettuce,0.661
2024-06-01,FL,Lettuce,0.657
2024-07-01,FL,Lettuce,0.674
2024-08-01,FL,Lettuce,0.665
2024-09-01,FL,Lettuce,0.66
2024-10-01,FL,Lettuce,0.638
2024-11-01,FL,Lettuce,0.625
2024-12-01,FL,Lettuce,0.658
2025-01-01,FL,Lettuce,0.66
2025-02-01,FL,Lettuce,0.64
2025-03-01,FL,Lettuce,0.634
2025-04-01,FL,Lettuce,0.603
2025-05-01,FL,Lettuce,0.585
2025-06-01,FL,Lettuce,0.609
2025-07-01,FL,Lettuce,0.606
2025-08-01,FL,Lettuce,0.641
2025-09-01,FL,Lettuce,0.639
2020-10-01,GA,Cotton,0.849
2020-11-01,GA,Cotton,0.865
2020-12-01,GA,Cotton,0.796
2021-01-01,GA,Cotton,0.801
2021-02-01,GA,Cotton,0.8
2021-03-01,GA,Cotton,0.835
2021-04-01,GA,Cotton,0.86
2021-05-01,GA,Cotton,0.83
2021-06-01,GA,Cotton,0.861
2021-07-01,GA,Cotton,0.854
2021-08-01,GA,Cotton,0.831
2021-09-01,GA,Cotton,0.836
2021-10-01,GA,Cotton,0.831
2021-11-01,GA,Cotton,0.87
2021-12-01,GA,Cotton,0.878
2022-01-01,GA,Cotton,0.884
2022-02-01,GA,Cotton,0.908
2022-03-01,GA,Cotton,0.937
2022-04-01,GA,Cotton,0.959
2022-05-01,GA,Cotton,1.0
2022-06-01,GA,Cotton,1.019
2022-07-01,GA,Cotton,1.024
2022-08-01,GA,Cotton,1.062
2022-09-01,GA,Cotton,1.059
2022-10-01,GA,Cotton,1.06
2022-11-01,GA,Cotton,1.115
2022-12-01,GA,Cotton,1.169
2023-01-01,GA,Cotton,1.169
2023-02-01,GA,Cotton,1.153
2023-03-01,GA,Cotton,1.203
2023-04-01,GA,Cotton,1.232
2023-05-01,GA,Cotton,1.244
2023-06-01,GA,Cotton,1.232
2023-07-01,GA,Cotton,1.244
2023-08-01,GA,Cotton,1.243
2023-09-01,GA,Cotton,1.219
2023-10-01,GA,Cotton,1.223
2023-11-01,GA,Cotton,1.233
2023-12-01,GA,Cotton,1.219
2024-01-01,GA,Cotton,1.252
2024-02-01,GA,Cotton,1.301
2024-03-01,GA,Cotton,1.338
2024-04-01,GA,Cotton,1.327
2024-05-01,GA,Cotton,1.357
2024-06-01,GA,Cotton,1.361
2024-07-01,GA,Cotton,1.31
2024-08-01,GA,Cotton,1.337
2024-09-01,GA,Cotton,1.342
2024-10-01,GA,Cotton,1.447
2024-11-01,GA,Cotton,1.51
2024-12-01,GA,Cotton,1.542
2025-01-01,GA,Cotton,1.554
2025-02-01,GA,Cotton,1.562
2025-03-01,GA,Cotton,1.515
2025-04-01,GA,Cotton,1.436
2025-05-01,GA,Cotton,1.398
2025-06-01,GA,Cotton,1.396
2025-07-01,GA,Cotton,1.308
2025-08-01,GA,Cotton,1.286
2025-09-01,GA,Cotton,1.277
2020-10-01,GA,Peanut,0.238
2020-11-01,GA,Peanut,0.234
2020-12-01,GA,Peanut,0.231
2021-01-01,GA,Peanut,0.243
2021-02-01,GA,Peanut,0.248
2021-03-01,GA,Peanut,0.244
2021-04-01,GA,Peanut,0.243
2021-05-01,GA,Peanut,0.243
2021-06-01,GA,Peanut,0.238
2021-07-01,GA,Peanut,0.232
2021-08-01,GA,Peanut,0.239
2021-09-01,GA,Peanut,0.236
2021-10-01,GA,Peanut,0.228
2021-11-01,GA,Peanut,0.228
2021-12-01,GA,Peanut,0.229
2022-01-01,GA,Peanut,0.215
2022-02-01,GA,Peanut,0.215
2022-03-01,GA,Peanut,0.221
2022-04-01,GA,Peanut,0.224
2022-05-01,GA,Peanut,0.239
2022-06-01,GA,Peanut,0.248
2022-07-01,GA,Peanut,0.258
2022-08-01,GA,Peanut,0.28
2022-09-01,GA,Peanut,0.286
2022-10-01,GA,Peanut,0.288
2022-11-01,GA,Peanut,0.296
2022-12-01,GA,Peanut,0.291
2023-01-01,GA,Peanut,0.292
2023-02-01,GA,Peanut,0.287
2023-03-01,GA,Peanut,0.29
2023-04-01,GA,Peanut,0.284
2023-05-01,GA,Peanut,0.278
2023-06-01,GA,Peanut,0.282
2023-07-01,GA,Peanut,0.281
2023-08-01,GA,Peanut,0.265
2023-09-01,GA,Peanut,0.253
2023-10-01,GA,Peanut,0.244
2023-11-01,GA,Peanut,0.238
2023-12-01,GA,Peanut,0.241
2024-01-01,GA,Peanut,0.242
2024-02-01,GA,Peanut,0.25
2024-03-01,GA,Peanut,0.256
2024-04-01,GA,Peanut,0.264
2024-05-01,GA,Peanut,0.269
2024-06-01,GA,Peanut,0.27
2024-07-01,GA,Peanut,0.279
2024-08-01,GA,Peanut,0.287
2024-09-01,GA,Peanut,0.29
2024-10-01,GA,Peanut,0.301
2024-11-01,GA,Peanut,0.28
2024-12-01,GA,Peanut,0.278
2025-01-01,GA,Peanut,0.275
2025-02-01,GA,Peanut,0.285
2025-03-01,GA,Peanut,0.298
2025-04-01,GA,Peanut,0.285
2025-05-01,GA,Peanut,0.297
2025-06-01,GA,Peanut,0.287
2025-07-01,GA,Peanut,0.277
2025-08-01,GA,Peanut,0.275
2025-09-01,GA,Peanut,0.272
2020-10-01,GA,Rice,0.191
2020-11-01,GA,Rice,0.194
2020-12-01,GA,Rice,0.198
2021-01-01,GA,Rice,0.205
2021-02-01,GA,Rice,0.202
2021-03-01,GA,Rice,0.202
2021-04-01,GA,Rice,0.202
2021-05-01,GA,Rice,0.212
2021-06-01,GA,Rice,0.194
2021-07-01,GA,Rice,0.188
2021-08-01,GA,Rice,0.188
2021-09-01,GA,Rice,0.182
2021-10-01,GA,Rice,0.181
2021-11-01,GA,Rice,0.18
2021-12-01,GA,Rice,0.176
2022-01-01,GA,Rice,0.177
2022-02-01,GA,Rice,0.18
2022-03-01,GA,Rice,0.179
2022-04-01,GA,Rice,0.176
2022-05-01,GA,Rice,0.176
2022-06-01,GA,Rice,0.175
2022-07-01,GA,Rice,0.166
2022-08-01,GA,Rice,0.169
2022-09-01,GA,Rice,0.166
2022-10-01,GA,Rice,0.173
2022-11-01,GA,Rice,0.176
2022-12-01,GA,Rice,0.182
2023-01-01,GA,Rice,0.176
2023-02-01,GA,Rice,0.174
2023-03-01,GA,Rice,0.168
2023-04-01,GA,Rice,0.164
2023-05-01,GA,Rice,0.17
2023-06-01,GA,Rice,0.178
2023-07-01,GA,Rice,0.172
2023-08-01,GA,Rice,0.17
2023-09-01,GA,Rice,0.169
2023-10-01,GA,Rice,0.172
2023-11-01,GA,Rice,0.163
2023-12-01,GA,Rice,0.155
2024-01-01,GA,Rice,0.158
2024-02-01,GA,Rice,0.148
2024-03-01,GA,Rice,0.146
2024-04-01,GA,Rice,0.147
2024-05-01,GA,Rice,0.149
2024-06-01,GA,Rice,0.148
2024-07-01,GA,Rice,0.147
2024-08-01,GA,Rice,0.15
2024-09-01,GA,Rice,0.152
2024-10-01,GA,Rice,0.149
2024-11-01,GA,Rice,0.149
2024-12-01,GA,Rice,0.151
2025-01-01,GA,Rice,0.158
2025-02-01,GA,Rice,0.162
2025-03-01,GA,Rice,0.168
2025-04-01,GA,Rice,0.165
2025-05-01,GA,Rice,0.162
2025-06-01,GA,Rice,0.161
2025-07-01,GA,Rice,0.16
2025-08-01,GA,Rice,0.156
2025-09-01,GA,Rice,0.161
2020-10-01,GA,Tomato (processing),0.103
2020-11-01,GA,Tomato (processing),0.102
2020-12-01,GA,Tomato (processing),0.104
2021-01-01,GA,Tomato (processing),0.104
2021-02-01,GA,Tomato (processing),0.107
2021-03-01,GA,Tomato (processing),0.102
2021-04-01,GA,Tomato (processing),0.102
2021-05-01,GA,Tomato (processing),0.102
2021-06-01,GA,Tomato (processing),0.104
2021-07-01,GA,Tomato (processing),0.102
2021-08-01,GA,Tomato (processing),0.094
2021-09-01,GA,Tomato (processing),0.091
2021-10-01,GA,Tomato (processing),0.091
2021-11-01,GA,Tomato (processing),0.091
2021-12-01,GA,Tomato (processing),0.096
2022-01-01,GA,Tomato (processing),0.097
2022-02-01,GA,Tomato (processing),0.097
2022-03-01,GA,Tomato (processing),0.097
2022-04-01,GA,Tomato (processing),0.101
2022-05-01,GA,Tomato (processing),0.099
2022-06-01,GA,Tomato (processing),0.098
2022-07-01,GA,Tomato (processing),0.095
2022-08-01,GA,Tomato (processing),0.099
2022-09-01,GA,Tomato (processing),0.1
2022-10-01,GA,Tomato (processing),0.098
2022-11-01,GA,Tomato (processing),0.098
2022-12-01,GA,Tomato (processing),0.099
2023-01-01,GA,Tomato (processing),0.099
2023-02-01,GA,Tomato (processing),0.097
2023-03-01,GA,Tomato (processing),0.095
2023-04-01,GA,Tomato (processing),0.096
2023-05-01,GA,Tomato (processing),0.095
2023-06-01,GA,Tomato (processing),0.094
2023-07-01,GA,Tomato (processing),0.09
2023-08-01,GA,Tomato (processing),0.09
2023-09-01,GA,Tomato (processing),0.09
2023-10-01,GA,Tomato (processing),0.089
2023-11-01,GA,Tomato (processing),0.089
2023-12-01,GA,Tomato (processing),0.091
2024-01-01,GA,Tomato (processing),0.093
2024-02-01,GA,Tomato (processing),0.095
2024-03-01,GA,Tomato (processing),0.094
2024-04-01,GA,Tomato (processing),0.093
2024-05-01,GA,Tomato (processing),0.09
2024-06-01,GA,Tomato (processing),0.088
2024-07-01,GA,Tomato (processing),0.088
2024-08-01,GA,Tomato (processing),0.086
2024-09-01,GA,Tomato (processing),0.086
2024-10-01,GA,Tomato (processing),0.084
2024-11-01,GA,Tomato (processing),0.08
2024-12-01,GA,Tomato (processing),0.082
2025-01-01,GA,Tomato (processing),0.08
2025-02-01,GA,Tomato (processing),0.078
2025-03-01,GA,Tomato (processing),0.076
2025-04-01,GA,Tomato (processing),0.077
2025-05-01,GA,Tomato (processing),0.08
2025-06-01,GA,Tomato (processing),0.079
2025-07-01,GA,Tomato (processing),0.079
2025-08-01,GA,Tomato (processing),0.081
2025-09-01,GA,Tomato (processing),0.077
2020-10-01,GA,Onion (bulb),0.297
2020-11-01,GA,Onion (bulb),0.318
2020-12-01,GA,Onion (bulb),0.292
2021-01-01,GA,Onion (bulb),0.292
2021-02-01,GA,Onion (bulb),0.285
2021-03-01,GA,Onion (bulb),0.283
2021-04-01,GA,Onion (bulb),0.279
2021-05-01,GA,Onion (bulb),0.286
2021-06-01,GA,Onion (bulb),0.285
2021-07-01,GA,Onion (bulb),0.278
2021-08-01,GA,Onion (bulb),0.276
2021-09-01,GA,Onion (bulb),0.28
2021-10-01,GA,Onion (bulb),0.27
2021-11-01,GA,Onion (bulb),0.257
2021-12-01,GA,Onion (bulb),0.272
2022-01-01,GA,Onion (bulb),0.267
2022-02-01,GA,Onion (bulb),0.266
2022-03-01,GA,Onion (bulb),0.263
2022-04-01,GA,Onion (bulb),0.267
2022-05-01,GA,Onion (bulb),0.281
2022-06-01,GA,Onion (bulb),0.286
2022-07-01,GA,Onion (bulb),0.273
2022-08-01,GA,Onion (bulb),0.262
2022-09-01,GA,Onion (bulb),0.259
2022-10-01,GA,Onion (bulb),0.257
2022-11-01,GA,Onion (bulb),0.243
2022-12-01,GA,Onion (bulb),0.249
2023-01-01,GA,Onion (bulb),0.241
2023-02-01,GA,Onion (bulb),0.252
2023-03-01,GA,Onion (bulb),0.266
2023-04-01,GA,Onion (bulb),0.264
2023-05-01,GA,Onion (bulb),0.267
2023-06-01,GA,Onion (bulb),0.257
2023-07-01,GA,Onion (bulb),0.262
2023-08-01,GA,Onion (bulb),0.258
2023-09-01,GA,Onion (bulb),0.25
2023-10-01,GA,Onion (bulb),0.248
2023-11-01,GA,Onion (bulb),0.244
2023-12-01,GA,Onion (bulb),0.242
2024-01-01,GA,Onion (bulb),0.249
2024-02-01,GA,Onion (bulb),0.243
2024-03-01,GA,Onion (bulb),0.256
2024-04-01,GA,Onion (bulb),0.245
2024-05-01,GA,Onion (bulb),0.257
2024-06-01,GA,Onion (bulb),0.249
2024-07-01,GA,Onion (bulb),0.249
2024-08-01,GA,Onion (bulb),0.246
2024-09-01,GA,Onion (bulb),0.243
2024-10-01,GA,Onion (bulb),0.249
2024-11-01,GA,Onion (bulb),0.26
2024-12-01,GA,Onion (bulb),0.27
2025-01-01,GA,Onion (bulb),0.266
2025-02-01,GA,Onion (bulb),0.268
2025-03-01,GA,Onion (bulb),0.262
2025-04-01,GA,Onion (bulb),0.254
2025-05-01,GA,Onion (bulb),0.245
2025-06-01,GA,Onion (bulb),0.242
2025-07-01,GA,Onion (bulb),0.244
2025-08-01,GA,Onion (bulb),0.23
2025-09-01,GA,Onion (bulb),0.229
2020-10-01,GA,Corn (field),0.094
2020-11-01,GA,Corn (field),0.097
2020-12-01,GA,Corn (field),0.096
2021-01-01,GA,Corn (field),0.092
2021-02-01,GA,Corn (field),0.093
2021-03-01,GA,Corn (field),0.086
2021-04-01,GA,Corn (field),0.089
2021-05-01,GA,Corn (field),0.089
2021-06-01,GA,Corn (field),0.094
2021-07-01,GA,Corn (field),0.089
2021-08-01,GA,Corn (field),0.091
2021-09-01,GA,Corn (field),0.091
2021-10-01,GA,Corn (field),0.09
2021-11-01,GA,Corn (field),0.086
2021-12-01,GA,Corn (field),0.088
2022-01-01,GA,Corn (field),0.09
2022-02-01,GA,Corn (field),0.094
2022-03-01,GA,Corn (field),0.097
2022-04-01,GA,Corn (field),0.095
2022-05-01,GA,Corn (field),0.093
2022-06-01,GA,Corn (field),0.089
2022-07-01,GA,Corn (field),0.093
2022-08-01,GA,Corn (field),0.091
2022-09-01,GA,Corn (field),0.095
2022-10-01,GA,Corn (field),0.096
2022-11-01,GA,Corn (field),0.097
2022-12-01,GA,Corn (field),0.096
2023-01-01,GA,Corn (field),0.098
2023-02-01,GA,Corn (field),0.098
2023-03-01,GA,Corn (field),0.097
2023-04-01,GA,Corn (field),0.099
2023-05-01,GA,Corn (field),0.099
2023-06-01,GA,Corn (field),0.096
2023-07-01,GA,Corn (field),0.098
2023-08-01,GA,Corn (field),0.098
2023-09-01,GA,Corn (field),0.099
2023-10-01,GA,Corn (field),0.098
2023-11-01,GA,Corn (field),0.094
2023-12-01,GA,Corn (field),0.099
2024-01-01,GA,Corn (field),0.104
2024-02-01,GA,Corn (field),0.106
2024-03-01,GA,Corn (field),0.105
2024-04-01,GA,Corn (field),0.104
2024-05-01,GA,Corn (field),0.109
2024-06-01,GA,Corn (field),0.107
2024-07-01,GA,Corn (field),0.105
2024-08-01,GA,Corn (field),0.111
2024-09-01,GA,Corn (field),0.111
2024-10-01,GA,Corn (field),0.117
2024-11-01,GA,Corn (field),0.112
2024-12-01,GA,Corn (field),0.114
2025-01-01,GA,Corn (field),0.121
2025-02-01,GA,Corn (field),0.121
2025-03-01,GA,Corn (field),0.12
2025-04-01,GA,Corn (field),0.116
2025-05-01,GA,Corn (field),0.12
2025-06-01,GA,Corn (field),0.117
2025-07-01,GA,Corn (field),0.117
2025-08-01,GA,Corn (field),0.112
2025-09-01,GA,Corn (field),0.118
2020-10-01,GA,Soybean,0.124
2020-11-01,GA,Soybean,0.124
2020-12-01,GA,Soybean,0.12
2021-01-01,GA,Soybean,0.125
2021-02-01,GA,Soybean,0.124
2021-03-01,GA,Soybean,0.12
2021-04-01,GA,Soybean,0.113
2021-05-01,GA,Soybean,0.111
2021-06-01,GA,Soybean,0.106
2021-07-01,GA,Soybean,0.104
2021-08-01,GA,Soybean,0.107
2021-09-01,GA,Soybean,0.106
2021-10-01,GA,Soybean,0.107
2021-11-01,GA,Soybean,0.104
2021-12-01,GA,Soybean,0.105
2022-01-01,GA,Soybean,0.111
2022-02-01,GA,Soybean,0.109
2022-03-01,GA,Soybean,0.111
2022-04-01,GA,Soybean,0.105
2022-05-01,GA,Soybean,0.11
2022-06-01,GA,Soybean,0.109
2022-07-01,GA,Soybean,0.112
2022-08-01,GA,Soybean,0.112
2022-09-01,GA,Soybean,0.114
2022-10-01,GA,Soybean,0.116
2022-11-01,GA,Soybean,0.114
2022-12-01,GA,Soybean,0.118
2023-01-01,GA,Soybean,0.116
2023-02-01,GA,Soybean,0.118
2023-03-01,GA,Soybean,0.117
2023-04-01,GA,Soybean,0.118
2023-05-01,GA,Soybean,0.116
2023-06-01,GA,Soybean,0.117
2023-07-01,GA,Soybean,0.113
2023-08-01,GA,Soybean,0.114
2023-09-01,GA,Soybean,0.114
2023-10-01,GA,Soybean,0.112
2023-11-01,GA,Soybean,0.112
2023-12-01,GA,Soybean,0.112
2024-01-01,GA,Soybean,0.11
2024-02-01,GA,Soybean,0.11
2024-03-01,GA,Soybean,0.106
2024-04-01,GA,Soybean,0.114
2024-05-01,GA,Soybean,0.118
2024-06-01,GA,Soybean,0.119
2024-07-01,GA,Soybean,0.123
2024-08-01,GA,Soybean,0.115
2024-09-01,GA,Soybean,0.107
2024-10-01,GA,Soybean,0.105
2024-11-01,GA,Soybean,0.101
2024-12-01,GA,Soybean,0.1
2025-01-01,GA,Soybean,0.101
2025-02-01,GA,Soybean,0.104
2025-03-01,GA,Soybean,0.1
2025-04-01,GA,Soybean,0.101
2025-05-01,GA,Soybean,0.101
2025-06-01,GA,Soybean,0.102
2025-07-01,GA,Soybean,0.101
2025-08-01,GA,Soybean,0.105
2025-09-01,GA,Soybean,0.105
2020-10-01,GA,Sorghum,0.084
2020-11-01,GA,Sorghum,0.082
2020-12-01,GA,Sorghum,0.084
2021-01-01,GA,Sorghum,0.084
2021-02-01,GA,Sorghum,0.083
2021-03-01,GA,Sorghum,0.085
2021-04-01,GA,Sorghum,0.084
2021-05-01,GA,Sorghum,0.077
2021-06-01,GA,Sorghum,0.07
2021-07-01,GA,Sorghum,0.073
2021-08-01,GA,Sorghum,0.075
2021-09-01,GA,Sorghum,0.08
2021-10-01,GA,Sorghum,0.08
2021-11-01,GA,Sorghum,0.077
2021-12-01,GA,Sorghum,0.076
2022-01-01,GA,Sorghum,0.076
2022-02-01,GA,Sorghum,0.073
2022-03-01,GA,Sorghum,0.077
2022-04-01,GA,Sorghum,0.082
2022-05-01,GA,Sorghum,0.083
2022-06-01,GA,Sorghum,0.083
2022-07-01,GA,Sorghum,0.08
2022-08-01,GA,Sorghum,0.084
2022-09-01,GA,Sorghum,0.084
2022-10-01,GA,Sorghum,0.083
2022-11-01,GA,Sorghum,0.085
2022-12-01,GA,Sorghum,0.083
2023-01-01,GA,Sorghum,0.083
2023-02-01,GA,Sorghum,0.08
2023-03-01,GA,Sorghum,0.082
2023-04-01,GA,Sorghum,0.082
2023-05-01,GA,Sorghum,0.085
2023-06-01,GA,Sorghum,0.084
2023-07-01,GA,Sorghum,0.084
2023-08-01,GA,Sorghum,0.081
2023-09-01,GA,Sorghum,0.083
2023-10-01,GA,Sorghum,0.081
2023-11-01,GA,Sorghum,0.08
2023-12-01,GA,Sorghum,0.08
2024-01-01,GA,Sorghum,0.08
2024-02-01,GA,Sorghum,0.076
2024-03-01,GA,Sorghum,0.075
2024-04-01,GA,Sorghum,0.077
2024-05-01,GA,Sorghum,0.076
2024-06-01,GA,Sorghum,0.076
2024-07-01,GA,Sorghum,0.076
2024-08-01,GA,Sorghum,0.076
2024-09-01,GA,Sorghum,0.073
2024-10-01,GA,Sorghum,0.073
2024-11-01,GA,Sorghum,0.075
2024-12-01,GA,Sorghum,0.073
2025-01-01,GA,Sorghum,0.072
2025-02-01,GA,Sorghum,0.069
2025-03-01,GA,Sorghum,0.071
2025-04-01,GA,Sorghum,0.071
2025-05-01,GA,Sorghum,0.069
2025-06-01,GA,Sorghum,0.069
2025-07-01,GA,Sorghum,0.067
2025-08-01,GA,Sorghum,0.065
2025-09-01,GA,Sorghum,0.062
2020-10-01,GA,Sunflower,0.3
2020-11-01,GA,Sunflower,0.312
2020-12-01,GA,Sunflower,0.305
2021-01-01,GA,Sunflower,0.31
2021-02-01,GA,Sunflower,0.302
